timestamp_hour,orders_count,food_tickets_count,sales_total,hour,weekday,month,is_weekend,week_of_year,covers_count,busy_label,live_music_flag,special_event_flag,promo_flag,stockout_flag,menu_change_flag,bank_holiday_flag,school_holiday_flag,payday_period_flag,major_sports_event_flag,city_event_flag,st_patricks_week_flag,cruise_ship_flag,weather_severity_flag,bar_staff_count,kitchen_staff_count,temp_c,rain_mm,wind_speed_kmh,airport_arrivals,airport_arrivals_lag1,ships_in_port_count,cruise_passenger_estimate
2024-08-07 09:00:00,3,0,64.62,9,2,8,False,32,0,unknown,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-07 10:00:00,3,0,64.62,10,2,8,False,32,0,unknown,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-07 11:00:00,9,0,209.07,11,2,8,False,32,0,unknown,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-07 12:00:00,19,8,429.4,12,2,8,False,32,8,unknown,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-07 13:00:00,23,9,515.13,13,2,8,False,32,9,unknown,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-07 14:00:00,18,8,395.79,14,2,8,False,32,8,unknown,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-07 15:00:00,13,5,297.96,15,2,8,False,32,5,unknown,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-07 16:00:00,14,3,318.48,16,2,8,False,32,3,unknown,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-07 17:00:00,21,7,465.9,17,2,8,False,32,7,unknown,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-07 18:00:00,25,9,566.58,18,2,8,False,32,9,unknown,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-07 19:00:00,22,8,493.47,19,2,8,False,32,8,unknown,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-07 20:00:00,21,6,484.3,20,2,8,False,32,6,unknown,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-07 21:00:00,15,0,342.07,21,2,8,False,32,0,unknown,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-07 22:00:00,14,0,320.52,22,2,8,False,32,0,unknown,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-07 23:00:00,8,0,175.07,23,2,8,False,32,0,unknown,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-08 00:00:00,0,0,3.17,0,3,8,False,32,0,unknown,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-08 09:00:00,3,0,70.61,9,3,8,False,32,0,unknown,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-08 10:00:00,3,0,70.61,10,3,8,False,32,0,unknown,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-08 11:00:00,8,0,168.37,11,3,8,False,32,0,unknown,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-08 12:00:00,15,9,342.25,12,3,8,False,32,9,unknown,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-08 13:00:00,20,11,448.62,13,3,8,False,32,11,unknown,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-08 14:00:00,19,9,419.35,14,3,8,False,32,9,unknown,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-08 15:00:00,11,6,255.39,15,3,8,False,32,6,unknown,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-08 16:00:00,19,3,428.05,16,3,8,False,32,3,unknown,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-08 17:00:00,25,8,560.73,17,3,8,False,32,8,unknown,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-08 18:00:00,31,10,684.33,18,3,8,False,32,10,unknown,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-08 19:00:00,28,9,622.55,19,3,8,False,32,9,unknown,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-08 20:00:00,27,6,609.17,20,3,8,False,32,6,unknown,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-08 21:00:00,19,0,434.76,21,3,8,False,32,0,unknown,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-08 22:00:00,23,0,517.93,22,3,8,False,32,0,unknown,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-08 23:00:00,9,0,200.86,23,3,8,False,32,0,unknown,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-09 00:00:00,0,0,1.82,0,4,8,False,32,0,unknown,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-09 09:00:00,9,0,183.58,9,4,8,False,32,0,unknown,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-09 10:00:00,9,0,183.58,10,4,8,False,32,0,unknown,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-09 11:00:00,18,0,365.35,11,4,8,False,32,0,unknown,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-09 12:00:00,21,12,448.25,12,4,8,False,32,12,unknown,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-09 13:00:00,24,15,495.61,13,4,8,False,32,15,unknown,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-09 14:00:00,23,13,475.23,14,4,8,False,32,13,unknown,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-09 15:00:00,17,8,363.85,15,4,8,False,32,8,unknown,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-09 16:00:00,23,4,469.56,16,4,8,False,32,4,unknown,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-09 17:00:00,26,11,552.05,17,4,8,False,32,11,unknown,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-09 18:00:00,31,14,636.87,18,4,8,False,32,14,unknown,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-09 19:00:00,33,13,696.2,19,4,8,False,32,13,unknown,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-09 20:00:00,29,9,596.73,20,4,8,False,32,9,unknown,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-09 21:00:00,24,0,500.16,21,4,8,False,32,0,unknown,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-09 22:00:00,34,0,712.95,22,4,8,False,32,0,unknown,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-09 23:00:00,29,0,606.54,23,4,8,False,32,0,unknown,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-10 00:00:00,17,0,360.63,0,5,8,True,32,0,unknown,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-10 01:00:00,2,0,31.95,1,5,8,True,32,0,unknown,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-10 09:00:00,9,0,177.0,9,5,8,True,32,0,unknown,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-10 10:00:00,9,0,177.0,10,5,8,True,32,0,unknown,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-10 11:00:00,19,0,358.06,11,5,8,True,32,0,unknown,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-10 12:00:00,27,15,519.77,12,5,8,True,32,15,unknown,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-10 13:00:00,31,19,606.37,13,5,8,True,32,19,unknown,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-10 14:00:00,29,17,568.27,14,5,8,True,32,17,unknown,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-10 15:00:00,29,10,560.52,15,5,8,True,32,10,unknown,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-10 16:00:00,30,5,583.6,16,5,8,True,32,5,unknown,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-10 17:00:00,34,13,649.41,17,5,8,True,32,13,unknown,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-10 18:00:00,34,18,647.33,18,5,8,True,32,18,unknown,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-10 19:00:00,38,16,730.52,19,5,8,True,32,16,unknown,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-10 20:00:00,35,11,674.9,20,5,8,True,32,11,unknown,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-10 21:00:00,31,0,594.7,21,5,8,True,32,0,unknown,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-10 22:00:00,40,0,773.67,22,5,8,True,32,0,unknown,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-10 23:00:00,36,0,695.82,23,5,8,True,32,0,unknown,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-11 00:00:00,28,0,538.95,0,6,8,True,32,0,unknown,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-11 01:00:00,4,0,69.36,1,6,8,True,32,0,unknown,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-11 02:00:00,0,0,2.51,2,6,8,True,32,0,unknown,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-11 09:00:00,8,0,171.83,9,6,8,True,32,0,unknown,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-11 10:00:00,8,0,171.83,10,6,8,True,32,0,unknown,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-11 11:00:00,24,0,529.95,11,6,8,True,32,0,unknown,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-11 12:00:00,31,11,695.41,12,6,8,True,32,11,unknown,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-11 13:00:00,32,14,713.67,13,6,8,True,32,14,unknown,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-11 14:00:00,30,12,675.8,14,6,8,True,32,12,unknown,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-11 15:00:00,26,7,582.34,15,6,8,True,32,7,unknown,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-11 16:00:00,27,4,599.3,16,6,8,True,32,4,unknown,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-11 17:00:00,29,10,648.16,17,6,8,True,32,10,unknown,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-11 18:00:00,26,13,568.55,18,6,8,True,32,13,unknown,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-11 19:00:00,23,12,522.15,19,6,8,True,32,12,unknown,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-11 20:00:00,18,8,408.11,20,6,8,True,32,8,unknown,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-11 21:00:00,16,0,364.97,21,6,8,True,32,0,unknown,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-11 22:00:00,19,0,412.68,22,6,8,True,32,0,unknown,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-11 23:00:00,15,0,337.95,23,6,8,True,32,0,unknown,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-12 00:00:00,3,0,70.67,0,0,8,False,33,0,unknown,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-12 01:00:00,0,0,1.24,1,0,8,False,33,0,unknown,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-12 09:00:00,4,0,91.81,9,0,8,False,33,0,unknown,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-12 10:00:00,4,0,91.81,10,0,8,False,33,0,unknown,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-12 11:00:00,12,0,274.55,11,0,8,False,33,0,unknown,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-12 12:00:00,21,7,478.05,12,0,8,False,33,7,unknown,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-12 13:00:00,23,8,510.95,13,0,8,False,33,8,unknown,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-12 14:00:00,20,7,434.56,14,0,8,False,33,7,unknown,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-12 15:00:00,17,5,368.72,15,0,8,False,33,5,unknown,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-12 16:00:00,17,2,388.76,16,0,8,False,33,2,unknown,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-12 17:00:00,15,6,344.39,17,0,8,False,33,6,unknown,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-12 18:00:00,19,8,414.98,18,0,8,False,33,8,unknown,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-12 19:00:00,16,7,364.21,19,0,8,False,33,7,unknown,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-12 20:00:00,14,5,301.79,20,0,8,False,33,5,unknown,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-12 21:00:00,8,0,180.69,21,0,8,False,33,0,unknown,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-12 22:00:00,10,0,218.83,22,0,8,False,33,0,unknown,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-12 23:00:00,4,0,78.51,23,0,8,False,33,0,unknown,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-13 00:00:00,1,0,13.7,0,1,8,False,33,0,unknown,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-13 01:00:00,0,0,3.99,1,1,8,False,33,0,unknown,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-13 02:00:00,0,0,2.13,2,1,8,False,33,0,unknown,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-13 09:00:00,6,0,123.72,9,1,8,False,33,0,unknown,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-13 10:00:00,6,0,123.72,10,1,8,False,33,0,unknown,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-13 11:00:00,15,0,332.0,11,1,8,False,33,0,unknown,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-13 12:00:00,23,9,490.72,12,1,8,False,33,9,unknown,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-13 13:00:00,26,11,562.56,13,1,8,False,33,11,unknown,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-13 14:00:00,23,10,491.77,14,1,8,False,33,10,unknown,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-13 15:00:00,17,6,356.51,15,1,8,False,33,6,unknown,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-13 16:00:00,20,3,426.4,16,1,8,False,33,3,unknown,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-13 17:00:00,24,8,506.96,17,1,8,False,33,8,unknown,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-13 18:00:00,29,11,620.16,18,1,8,False,33,11,unknown,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-13 19:00:00,27,10,582.31,19,1,8,False,33,10,unknown,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-13 20:00:00,19,7,414.41,20,1,8,False,33,7,unknown,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-13 21:00:00,16,0,347.82,21,1,8,False,33,0,unknown,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-13 22:00:00,20,0,419.93,22,1,8,False,33,0,unknown,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-13 23:00:00,6,0,138.06,23,1,8,False,33,0,unknown,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-14 00:00:00,1,0,11.89,0,2,8,False,33,0,unknown,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-14 01:00:00,1,0,11.82,1,2,8,False,33,0,unknown,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-14 02:00:00,0,0,4.89,2,2,8,False,33,0,unknown,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-14 09:00:00,3,0,75.38,9,2,8,False,33,0,unknown,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-14 10:00:00,3,0,75.38,10,2,8,False,33,0,unknown,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-14 11:00:00,11,0,243.88,11,2,8,False,33,0,unknown,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-14 12:00:00,23,9,500.91,12,2,8,False,33,9,unknown,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-14 13:00:00,28,11,600.92,13,2,8,False,33,11,unknown,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-14 14:00:00,21,10,461.71,14,2,8,False,33,10,unknown,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-14 15:00:00,16,6,347.58,15,2,8,False,33,6,unknown,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-14 16:00:00,17,3,371.51,16,2,8,False,33,3,unknown,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-14 17:00:00,25,8,543.49,17,2,8,False,33,8,unknown,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-14 18:00:00,30,11,660.93,18,2,8,False,33,11,unknown,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-14 19:00:00,27,10,575.65,19,2,8,False,33,10,unknown,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-14 20:00:00,26,7,564.95,20,2,8,False,33,7,unknown,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-14 21:00:00,18,0,399.04,21,2,8,False,33,0,unknown,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-14 22:00:00,17,0,373.89,22,2,8,False,33,0,unknown,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-14 23:00:00,9,0,204.22,23,2,8,False,33,0,unknown,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-15 00:00:00,0,0,3.7,0,3,8,False,33,0,unknown,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-15 09:00:00,4,0,87.35,9,3,8,False,33,0,unknown,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-15 10:00:00,4,0,87.35,10,3,8,False,33,0,unknown,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
