timestamp_hour,temp_c,rain_mm,wind_speed_kmh,apparent_temp_c,wind_gusts_kmh,sunshine_duration_min,weather_severity_flag
2023-03-31 07:00:00,8.7,0.1,9.4,6.8,16.2,0.0,0
2023-03-31 08:00:00,8.8,0.3,10.5,6.8,17.6,0.0,0
2023-03-31 09:00:00,9.3,0.1,11.1,7.2,20.2,0.0,0
2023-03-31 10:00:00,9.6,0.1,10.9,7.6,20.5,0.0,0
2023-03-31 11:00:00,10.2,0.4,12.3,7.9,23.8,11.732833333333334,0
2023-03-31 12:00:00,10.3,0.3,12.3,8.1,24.1,0.0,0
2023-03-31 13:00:00,10.9,0.2,10.5,9.0,24.1,0.0,0
2023-03-31 14:00:00,11.2,0.1,10.5,9.4,22.3,5.297666666666667,0
2023-03-31 15:00:00,11.5,0.3,10.8,9.7,23.8,0.9109999999999999,0
2023-03-31 16:00:00,11.4,0.3,10.2,9.6,24.1,0.0,0
2023-03-31 17:00:00,11.2,0.3,5.2,10.0,19.8,0.0,0
2023-03-31 18:00:00,11.3,0.6,7.8,9.9,15.5,0.0,0
2023-03-31 19:00:00,10.7,1.6,14.5,8.3,23.4,0.0,1
2023-03-31 20:00:00,10.1,2.2,16.7,7.4,28.8,0.0,1
2023-03-31 21:00:00,9.9,1.5,16.9,7.1,29.2,0.0,1
2023-03-31 22:00:00,9.7,1.1,16.7,6.9,29.2,0.0,0
2023-03-31 23:00:00,9.6,1.4,16.5,6.8,28.4,0.0,1
2023-04-01 00:00:00,9.4,1.1,16.1,6.6,28.4,0.0,0
2023-04-01 01:00:00,9.3,1.4,17.3,6.3,27.7,0.0,1
2023-04-01 02:00:00,9.3,0.8,18.4,6.1,31.3,0.0,0
2023-04-01 03:00:00,9.1,0.9,17.2,5.9,32.0,0.0,0
2023-04-01 04:00:00,8.8,1.3,15.7,5.8,29.2,0.0,1
2023-04-01 05:00:00,8.6,2.2,15.8,5.7,26.6,0.0,1
2023-04-01 06:00:00,8.6,1.7,17.2,5.4,29.2,0.0,1
2023-04-01 07:00:00,8.6,1.0,18.2,5.2,31.3,0.0,0
2023-04-01 08:00:00,8.6,0.8,17.5,5.4,31.0,0.0,0
2023-04-01 09:00:00,8.7,0.7,14.8,6.0,29.9,0.0,0
2023-04-01 10:00:00,8.6,0.8,12.0,6.2,25.2,0.0,0
2023-04-01 11:00:00,8.6,0.3,10.5,6.3,21.6,0.0,0
2023-04-01 12:00:00,8.7,0.2,9.5,6.5,19.4,0.0,0
2023-04-01 13:00:00,9.3,0.1,12.1,6.9,22.0,0.0,0
2023-04-01 14:00:00,9.8,0.1,11.5,7.5,24.1,0.0,0
2023-04-01 15:00:00,10.8,0.1,9.4,8.8,24.5,60.0,0
2023-04-01 16:00:00,9.8,0.9,9.9,7.7,21.6,0.0,0
2023-04-01 17:00:00,9.3,0.2,7.1,7.4,20.5,0.0,0
2023-04-01 18:00:00,9.0,0.3,5.4,7.4,15.1,0.0,0
2023-04-01 19:00:00,8.9,0.5,6.9,7.1,11.9,0.0,0
2023-04-01 20:00:00,8.8,0.3,11.6,6.4,18.7,0.0,0
2023-04-01 21:00:00,8.8,0.6,17.7,5.6,30.2,0.0,0
2023-04-01 22:00:00,8.8,0.3,17.8,5.5,31.0,0.0,0
2023-04-01 23:00:00,8.7,0.1,17.9,5.4,31.3,0.0,0
2023-04-02 00:00:00,8.6,0.0,16.1,5.5,30.2,0.0,0
2023-04-02 01:00:00,7.9,0.0,16.6,4.5,27.4,0.0,0
2023-04-02 02:00:00,8.0,0.0,13.2,5.2,28.1,0.0,0
2023-04-02 03:00:00,7.9,0.0,9.5,5.7,22.0,0.0,0
2023-04-02 04:00:00,7.9,0.0,10.4,5.5,17.3,0.0,0
2023-04-02 05:00:00,8.0,0.0,11.2,5.5,18.4,0.0,0
2023-04-02 06:00:00,8.0,0.0,12.4,5.4,20.9,0.0,0
2023-04-02 07:00:00,7.9,0.1,10.2,5.6,20.9,0.0,0
2023-04-02 08:00:00,8.0,0.1,8.4,5.9,17.3,0.0,0
2023-04-02 09:00:00,8.2,0.1,8.7,6.1,16.9,0.0,0
2023-04-02 10:00:00,8.5,0.0,6.6,6.6,16.6,0.0,0
2023-04-02 11:00:00,9.2,0.0,7.1,7.2,16.2,0.0,0
2023-04-02 12:00:00,9.8,0.0,8.6,7.5,20.5,60.0,0
2023-04-02 13:00:00,10.2,0.0,9.1,8.0,19.8,60.0,0
2023-04-02 14:00:00,10.3,0.0,11.9,7.7,25.9,60.0,0
2023-04-02 15:00:00,10.0,0.0,11.5,7.4,25.9,60.0,0
2023-04-02 16:00:00,9.8,0.0,11.8,7.1,25.2,60.0,0
2023-04-02 17:00:00,9.3,0.0,11.8,6.5,25.2,60.0,0
2023-04-02 18:00:00,8.8,0.0,11.4,6.0,24.5,60.0,0
2023-04-02 19:00:00,8.1,0.0,11.1,5.3,22.3,42.94733333333333,0
2023-04-02 20:00:00,7.3,0.0,10.0,4.6,19.8,0.0,0
2023-04-02 21:00:00,7.0,0.0,10.0,4.3,16.9,0.0,0
2023-04-02 22:00:00,6.9,0.0,10.2,4.2,17.3,0.0,0
2023-04-02 23:00:00,6.8,0.0,9.7,4.2,16.9,0.0,0
2023-04-03 00:00:00,6.7,0.0,9.9,4.1,16.2,0.0,0
2023-04-03 01:00:00,6.7,0.0,12.8,3.7,16.2,0.0,0
2023-04-03 02:00:00,6.8,0.0,13.5,3.7,21.6,0.0,0
2023-04-03 03:00:00,7.3,0.0,16.4,3.8,27.0,0.0,0
2023-04-03 04:00:00,7.7,0.0,18.7,3.9,31.0,0.0,0
2023-04-03 05:00:00,7.7,0.0,21.1,3.6,35.6,0.0,0
2023-04-03 06:00:00,7.8,0.0,21.1,3.6,36.0,0.0,0
2023-04-03 07:00:00,7.8,0.0,20.1,3.5,35.6,0.0,0
2023-04-03 08:00:00,8.0,0.0,21.3,3.5,35.6,60.0,0
2023-04-03 09:00:00,8.3,0.0,26.5,3.2,46.4,60.0,0
2023-04-03 10:00:00,8.8,0.0,25.4,3.9,47.9,60.0,0
2023-04-03 11:00:00,8.7,0.0,24.4,3.9,46.1,60.0,0
2023-04-03 12:00:00,9.1,0.0,25.1,4.3,46.4,60.0,0
2023-04-03 13:00:00,9.4,0.0,24.2,4.7,46.4,60.0,0
2023-04-03 14:00:00,9.8,0.0,24.3,5.2,45.7,60.0,0
2023-04-03 15:00:00,9.9,0.0,25.5,5.1,46.8,60.0,0
2023-04-03 16:00:00,9.9,0.0,25.8,5.1,48.2,60.0,0
2023-04-03 17:00:00,10.1,0.0,23.7,5.6,47.5,60.0,0
2023-04-03 18:00:00,9.8,0.0,20.5,5.6,43.2,60.0,0
2023-04-03 19:00:00,9.1,0.0,17.7,5.3,37.1,60.0,0
2023-04-03 20:00:00,8.2,0.0,15.5,4.7,30.6,35.842666666666666,0
2023-04-03 21:00:00,7.5,0.0,14.0,4.2,25.9,0.0,0
2023-04-03 22:00:00,7.2,0.0,11.9,4.1,23.4,0.0,0
2023-04-03 23:00:00,7.0,0.0,10.3,4.2,19.8,0.0,0
2023-04-04 00:00:00,6.3,0.0,8.3,3.7,16.9,0.0,0
2023-04-04 01:00:00,5.5,0.0,6.4,3.0,14.8,0.0,0
2023-04-04 02:00:00,5.9,0.0,7.1,3.3,11.9,0.0,0
2023-04-04 03:00:00,5.9,0.0,6.5,3.5,13.3,0.0,0
2023-04-04 04:00:00,6.4,0.0,9.7,3.5,14.0,0.0,0
2023-04-04 05:00:00,6.3,0.0,6.4,3.9,16.2,0.0,0
2023-04-04 06:00:00,7.0,0.0,12.2,3.7,20.2,0.0,0
2023-04-04 07:00:00,7.4,0.0,15.2,3.7,27.4,0.0,0
2023-04-04 08:00:00,7.6,0.2,18.6,3.5,31.3,0.0,0
2023-04-04 09:00:00,7.8,0.2,16.3,4.1,31.3,0.0,0
2023-04-04 10:00:00,8.4,0.0,11.3,5.5,27.4,0.0,0
2023-04-04 11:00:00,9.8,0.0,14.4,6.4,27.4,20.798166666666667,0
2023-04-04 12:00:00,10.1,0.0,11.9,7.0,27.0,0.0,0
2023-04-04 13:00:00,11.0,0.0,13.9,8.0,27.4,0.0,0
2023-04-04 14:00:00,11.1,0.0,16.6,7.7,30.6,0.0,0
2023-04-04 15:00:00,12.2,0.0,18.6,8.6,34.9,60.0,0
2023-04-04 16:00:00,13.0,0.0,16.6,9.7,35.3,60.0,0
2023-04-04 17:00:00,13.3,0.0,15.5,10.1,31.0,60.0,0
2023-04-04 18:00:00,12.7,0.0,15.1,9.6,28.4,60.0,0
2023-04-04 19:00:00,11.5,0.0,14.5,8.5,27.4,0.6526666666666666,0
2023-04-04 20:00:00,10.5,0.0,11.9,7.7,24.1,0.0,0
2023-04-04 21:00:00,9.9,0.2,12.1,7.2,20.2,0.0,0
2023-04-04 22:00:00,9.7,0.6,12.0,7.1,19.8,0.0,0
2023-04-04 23:00:00,9.6,0.5,11.6,7.2,19.8,0.0,0
2023-04-05 00:00:00,9.6,0.4,11.0,7.3,19.4,0.0,0
2023-04-05 01:00:00,9.3,0.6,9.0,7.4,18.4,0.0,0
2023-04-05 02:00:00,9.6,1.0,9.4,7.6,15.5,0.0,0
2023-04-05 03:00:00,9.7,1.7,7.2,8.0,14.8,0.0,1
2023-04-05 04:00:00,9.8,0.6,10.2,7.8,15.5,0.0,0
2023-04-05 05:00:00,10.3,0.0,11.0,8.2,18.4,0.0,0
2023-04-05 06:00:00,10.5,0.0,11.1,8.4,17.6,0.0,0
2023-04-05 07:00:00,10.6,0.0,10.9,8.7,18.7,0.0,0
2023-04-05 08:00:00,10.9,0.0,9.1,9.4,17.6,0.0,0
2023-04-05 09:00:00,11.7,0.0,10.5,10.1,16.9,0.0,0
2023-04-05 10:00:00,12.6,0.2,13.4,10.8,24.1,0.0,0
2023-04-05 11:00:00,12.9,0.4,11.9,11.4,24.5,0.0,0
2023-04-05 12:00:00,13.6,0.1,11.1,12.3,22.3,0.0,0
2023-04-05 13:00:00,15.4,0.0,12.7,13.8,22.3,0.0,0
2023-04-05 14:00:00,14.4,0.3,12.3,12.8,24.5,0.0,0
2023-04-05 15:00:00,13.8,0.4,10.9,12.5,23.0,0.0,0
2023-04-05 16:00:00,13.8,0.2,15.2,11.8,25.9,0.0,0
2023-04-05 17:00:00,13.8,0.1,16.4,11.7,29.2,0.0,0
2023-04-05 18:00:00,13.4,0.0,14.7,11.4,29.2,0.0,0
2023-04-05 19:00:00,12.9,0.0,14.3,10.9,26.6,58.047000000000004,0
2023-04-05 20:00:00,11.8,0.0,10.1,10.2,23.8,60.0,0
2023-04-05 21:00:00,10.4,0.0,11.4,8.3,18.0,0.0,0
2023-04-05 22:00:00,9.5,0.0,12.3,7.2,20.2,0.0,0
2023-04-05 23:00:00,9.1,0.0,12.3,6.7,20.5,0.0,0
2023-04-06 00:00:00,9.2,0.1,12.7,6.7,21.2,0.0,0
2023-04-06 01:00:00,8.5,0.0,12.3,5.9,21.6,0.0,0
2023-04-06 02:00:00,7.6,0.0,14.0,4.6,23.4,0.0,0
2023-04-06 03:00:00,7.2,0.0,14.0,4.0,23.8,0.0,0
2023-04-06 04:00:00,7.3,0.1,15.0,3.9,26.3,0.0,0
2023-04-06 05:00:00,7.3,0.4,13.2,4.2,24.5,0.0,0
2023-04-06 06:00:00,7.4,0.3,13.3,4.4,23.0,0.0,0
2023-04-06 07:00:00,7.2,0.1,14.6,4.0,24.8,0.0,0
2023-04-06 08:00:00,7.0,0.1,16.6,3.4,27.0,16.603166666666667,0
2023-04-06 09:00:00,7.4,0.2,17.7,3.6,30.6,0.0,0
2023-04-06 10:00:00,7.8,0.1,16.6,4.2,31.7,0.0,0
2023-04-06 11:00:00,9.0,0.1,17.4,5.1,32.4,60.0,0
2023-04-06 12:00:00,10.3,0.2,18.4,6.1,35.3,60.0,0
2023-04-06 13:00:00,11.0,0.2,17.5,7.3,36.0,60.0,0
2023-04-06 14:00:00,11.9,0.1,17.0,8.3,34.6,60.0,0
2023-04-06 15:00:00,12.6,0.1,16.5,8.9,34.9,60.0,0
2023-04-06 16:00:00,13.0,0.0,16.4,9.2,33.8,60.0,0
2023-04-06 17:00:00,12.9,0.1,17.2,8.8,32.8,60.0,0
2023-04-06 18:00:00,12.4,0.0,14.7,8.6,33.1,60.0,0
2023-04-06 19:00:00,11.5,0.0,10.8,8.5,26.3,60.0,0
2023-04-06 20:00:00,9.6,0.0,7.3,7.2,18.4,60.0,0
2023-04-06 21:00:00,8.1,0.0,9.9,5.2,15.8,0.0,0
2023-04-06 22:00:00,7.1,0.0,10.4,4.0,16.2,0.0,0
2023-04-06 23:00:00,6.3,0.0,10.9,3.2,18.4,0.0,0
2023-04-07 00:00:00,5.8,0.0,9.5,2.8,17.6,0.0,0
2023-04-07 01:00:00,5.0,0.0,5.0,2.7,15.1,0.0,0
2023-04-07 02:00:00,4.3,0.0,4.0,2.0,8.3,0.0,0
2023-04-07 03:00:00,3.7,0.0,2.5,1.6,7.6,0.0,0
2023-04-07 04:00:00,4.0,0.0,1.5,2.0,5.8,0.0,0
2023-04-07 05:00:00,5.4,0.0,7.2,2.7,7.6,0.0,0
2023-04-07 06:00:00,4.4,0.0,8.1,1.6,11.2,0.0,0
2023-04-07 07:00:00,4.3,0.0,8.4,1.5,10.4,0.0,0
2023-04-07 08:00:00,6.7,0.0,8.4,4.2,12.2,60.0,0
2023-04-07 09:00:00,8.6,0.0,10.6,6.2,19.4,60.0,0
2023-04-07 10:00:00,9.4,0.0,12.8,6.7,24.8,60.0,0
2023-04-07 11:00:00,9.8,0.0,15.6,6.8,29.9,60.0,0
2023-04-07 12:00:00,10.2,0.0,18.5,6.9,35.6,60.0,0
2023-04-07 13:00:00,11.1,0.0,22.5,7.3,38.9,60.0,0
2023-04-07 14:00:00,11.5,0.0,24.1,7.7,45.0,60.0,0
2023-04-07 15:00:00,11.7,0.0,24.7,7.4,45.0,60.0,0
2023-04-07 16:00:00,11.6,0.0,24.6,7.2,45.4,60.0,0
2023-04-07 17:00:00,11.5,0.0,23.3,7.1,43.6,60.0,0
2023-04-07 18:00:00,11.2,0.0,19.9,7.1,41.0,60.0,0
2023-04-07 19:00:00,10.4,0.0,15.0,7.0,34.6,60.0,0
2023-04-07 20:00:00,9.0,0.0,12.0,6.0,25.2,43.199666666666666,0
2023-04-07 21:00:00,8.0,0.0,13.2,5.0,21.6,0.0,0
2023-04-07 22:00:00,7.6,0.0,12.9,4.7,21.6,0.0,0
2023-04-07 23:00:00,7.3,0.0,12.0,4.6,21.2,0.0,0
2023-04-08 00:00:00,7.1,0.0,10.1,4.6,20.2,0.0,0
2023-04-08 01:00:00,6.7,0.0,8.9,4.2,16.6,0.0,0
2023-04-08 02:00:00,6.6,0.0,8.2,4.2,14.8,0.0,0
2023-04-08 03:00:00,6.9,0.0,8.5,4.5,13.7,0.0,0
2023-04-08 04:00:00,7.2,0.0,10.0,4.6,15.8,0.0,0
2023-04-08 05:00:00,7.4,0.0,10.4,4.8,16.9,0.0,0
2023-04-08 06:00:00,7.3,0.0,10.9,4.7,17.6,0.0,0
2023-04-08 07:00:00,7.4,0.0,12.5,4.6,19.8,0.0,0
2023-04-08 08:00:00,8.1,0.0,14.8,4.9,24.5,30.044,0
2023-04-08 09:00:00,9.4,0.0,16.4,6.0,28.8,60.0,0
2023-04-08 10:00:00,10.2,0.0,21.1,6.0,37.8,60.0,0
2023-04-08 11:00:00,10.9,0.0,24.4,6.1,44.6,60.0,0
2023-04-08 12:00:00,11.1,0.0,26.0,6.3,47.9,60.0,0
2023-04-08 13:00:00,12.0,0.0,24.7,7.8,47.9,60.0,0
2023-04-08 14:00:00,12.4,0.0,25.3,8.2,47.2,60.0,0
2023-04-08 15:00:00,12.7,0.0,26.1,8.4,48.6,60.0,0
2023-04-08 16:00:00,12.2,0.0,25.4,7.7,48.2,60.0,0
2023-04-08 17:00:00,11.8,0.0,23.5,7.6,46.4,12.939666666666666,0
2023-04-08 18:00:00,11.7,0.0,23.1,7.4,42.5,0.8508333333333333,0
2023-04-08 19:00:00,11.0,0.0,20.8,7.3,41.0,0.0,0
2023-04-08 20:00:00,10.5,0.0,19.3,6.8,35.6,0.0,0
2023-04-08 21:00:00,9.9,0.0,19.3,6.1,32.4,0.0,0
2023-04-08 22:00:00,9.7,0.0,19.0,5.9,32.4,0.0,0
2023-04-08 23:00:00,9.2,0.0,19.8,5.1,32.8,0.0,0
2023-04-09 00:00:00,9.0,0.0,20.3,4.6,33.8,0.0,0
2023-04-09 01:00:00,9.0,0.0,20.6,4.5,34.9,0.0,0
2023-04-09 02:00:00,8.6,0.0,21.0,4.1,35.3,0.0,0
2023-04-09 03:00:00,8.4,0.0,20.7,4.0,36.4,0.0,0
2023-04-09 04:00:00,8.4,0.0,22.2,3.8,36.7,0.0,0
2023-04-09 05:00:00,8.5,0.0,24.1,3.7,41.0,0.0,0
2023-04-09 06:00:00,8.6,0.0,26.1,3.5,44.3,0.0,0
2023-04-09 07:00:00,8.5,0.0,25.9,3.5,45.0,0.0,0
2023-04-09 08:00:00,8.8,0.0,25.7,4.0,45.7,18.230833333333333,0
2023-04-09 09:00:00,9.6,0.0,25.9,4.9,44.6,60.0,0
2023-04-09 10:00:00,10.2,0.0,31.4,4.7,55.1,25.149166666666666,0
2023-04-09 11:00:00,10.8,0.0,31.4,5.4,55.8,49.425666666666665,0
2023-04-09 12:00:00,11.7,0.0,34.7,5.9,61.6,60.0,0
2023-04-09 13:00:00,11.6,0.0,30.6,6.5,61.6,60.0,0
2023-04-09 14:00:00,11.7,0.0,32.6,6.4,57.6,0.0,0
2023-04-09 15:00:00,11.0,0.1,30.4,6.0,57.2,0.0,0
2023-04-09 16:00:00,11.3,0.0,30.8,6.3,58.3,0.0,0
2023-04-09 17:00:00,11.4,0.0,29.4,6.7,55.1,0.0,0
2023-04-09 18:00:00,11.3,0.0,26.1,7.2,52.2,0.0,0
2023-04-09 19:00:00,11.2,0.0,24.3,7.4,45.4,0.0,0
2023-04-09 20:00:00,11.0,0.0,22.7,7.5,41.4,0.0,0
2023-04-09 21:00:00,11.0,0.0,24.1,7.1,40.0,0.0,0
2023-04-09 22:00:00,11.0,0.1,26.2,6.9,44.3,0.0,0
2023-04-09 23:00:00,10.8,0.6,24.3,7.0,45.0,0.0,0
2023-04-10 00:00:00,10.8,0.1,18.1,7.8,40.7,0.0,0
2023-04-10 01:00:00,10.5,0.0,20.9,7.2,30.2,0.0,0
2023-04-10 02:00:00,10.5,0.0,19.1,7.3,36.0,0.0,0
2023-04-10 03:00:00,9.8,0.0,13.4,7.1,32.0,0.0,0
2023-04-10 04:00:00,9.2,0.3,14.0,6.3,24.1,0.0,0
2023-04-10 05:00:00,9.0,0.0,14.3,6.1,24.5,0.0,0
2023-04-10 06:00:00,8.6,0.0,13.2,5.8,24.5,0.0,0
2023-04-10 07:00:00,8.2,0.0,11.0,5.6,22.7,0.0,0
2023-04-10 08:00:00,8.7,0.8,11.8,6.1,19.4,36.776500000000006,0
2023-04-10 09:00:00,8.5,1.7,11.5,6.0,25.9,0.0,1
2023-04-10 10:00:00,8.1,1.5,12.6,5.3,20.5,0.0,1
2023-04-10 11:00:00,8.0,0.8,15.4,4.6,28.4,0.0,0
2023-04-10 12:00:00,9.3,0.1,24.0,4.6,43.6,60.0,0
2023-04-10 13:00:00,10.6,0.1,26.5,5.5,47.9,60.0,0
2023-04-10 14:00:00,10.1,0.1,24.9,5.2,51.1,60.0,0
2023-04-10 15:00:00,9.6,0.0,28.1,4.1,58.0,60.0,0
2023-04-10 16:00:00,10.9,0.1,29.7,5.0,54.0,60.0,0
2023-04-10 17:00:00,10.9,0.1,31.4,4.8,55.4,60.0,0
2023-04-10 18:00:00,9.5,0.0,26.6,4.0,60.5,60.0,0
2023-04-10 19:00:00,9.1,0.0,32.2,2.7,56.5,60.0,0
2023-04-10 20:00:00,8.2,0.0,29.5,2.1,55.4,60.0,0
2023-04-10 21:00:00,7.6,0.0,30.3,1.3,51.1,0.0,0
2023-04-10 22:00:00,7.1,0.0,30.5,0.7,52.2,0.0,0
2023-04-10 23:00:00,6.7,0.0,29.2,0.4,52.6,0.0,0
2023-04-11 00:00:00,6.2,0.0,27.5,0.3,49.7,0.0,0
2023-04-11 01:00:00,6.4,0.0,27.4,0.4,47.2,0.0,0
2023-04-11 02:00:00,6.1,0.0,26.5,0.2,46.4,0.0,0
2023-04-11 03:00:00,5.8,0.0,25.6,0.0,45.4,0.0,0
2023-04-11 04:00:00,5.5,0.0,26.0,-0.3,45.0,0.0,0
2023-04-11 05:00:00,5.2,0.0,24.4,-0.3,44.6,0.0,0
2023-04-11 06:00:00,5.0,0.0,22.0,-0.0,41.8,0.0,0
2023-04-11 07:00:00,5.2,0.0,17.9,0.7,37.8,0.0,0
2023-04-11 08:00:00,6.3,0.0,9.5,3.3,29.5,60.0,0
2023-04-11 09:00:00,7.7,0.0,14.3,4.2,26.3,54.619166666666665,0
2023-04-11 10:00:00,8.6,0.0,16.3,4.8,29.9,3.4298333333333333,0
2023-04-11 11:00:00,9.1,0.1,17.2,5.4,31.7,0.0,0
2023-04-11 12:00:00,9.1,0.4,24.4,4.4,41.8,0.0,0
2023-04-11 13:00:00,9.5,0.7,23.8,5.1,46.1,0.0,0
2023-04-11 14:00:00,9.4,1.6,29.2,4.5,51.8,0.0,1
2023-04-11 15:00:00,9.7,2.8,29.8,4.8,51.8,0.0,1
2023-04-11 16:00:00,10.0,1.8,27.1,5.5,51.8,0.0,1
2023-04-11 17:00:00,9.8,1.6,31.5,4.6,54.7,0.0,1
2023-04-11 18:00:00,9.6,3.7,21.1,5.9,53.6,0.0,1
2023-04-11 19:00:00,6.4,3.9,36.5,-0.2,64.1,0.0,1
2023-04-11 20:00:00,6.4,0.4,35.7,-0.3,67.3,0.0,0
2023-04-11 21:00:00,5.8,0.0,34.7,-1.0,64.1,0.0,0
2023-04-11 22:00:00,5.1,0.0,32.3,-1.5,60.5,0.0,0
2023-04-11 23:00:00,4.5,0.0,28.9,-1.7,55.8,0.0,0
2023-04-12 00:00:00,4.3,0.0,28.8,-2.0,50.0,0.0,0
2023-04-12 01:00:00,4.1,0.0,29.0,-2.2,50.4,0.0,0
2023-04-12 02:00:00,3.8,0.0,29.6,-2.6,50.8,0.0,0
2023-04-12 03:00:00,3.7,0.0,29.8,-2.8,52.6,0.0,0
2023-04-12 04:00:00,3.7,0.0,28.5,-2.7,51.5,0.0,0
2023-04-12 05:00:00,3.6,0.0,24.5,-2.3,49.7,0.0,0
2023-04-12 06:00:00,3.5,0.0,19.9,-1.8,42.1,0.0,0
2023-04-12 07:00:00,3.7,0.0,19.1,-1.4,33.5,0.0,0
2023-04-12 08:00:00,4.4,0.3,14.0,0.2,32.4,0.0,1
2023-04-12 09:00:00,4.7,0.0,5.1,1.9,23.8,0.0,0
2023-04-12 10:00:00,5.5,0.0,20.4,0.5,36.7,60.0,0
2023-04-12 11:00:00,5.6,0.0,23.8,0.0,43.9,60.0,0
2023-04-12 12:00:00,6.7,0.1,27.3,0.6,49.7,60.0,0
2023-04-12 13:00:00,7.2,0.1,27.1,1.4,52.9,4.695166666666666,0
2023-04-12 14:00:00,8.3,0.4,26.1,2.5,48.6,60.0,0
2023-04-12 15:00:00,6.3,0.5,28.1,0.6,52.6,55.97866666666666,0
2023-04-12 16:00:00,6.7,1.1,31.8,0.6,57.2,32.407000000000004,0
2023-04-12 17:00:00,6.9,1.2,43.3,-0.7,72.7,0.0,0
2023-04-12 18:00:00,7.1,0.6,39.8,-0.1,74.9,0.0,0
2023-04-12 19:00:00,7.3,0.2,32.7,1.2,69.5,0.0,0
2023-04-12 20:00:00,7.3,0.2,36.1,0.6,61.9,0.0,0
2023-04-12 21:00:00,6.9,0.0,35.5,0.1,61.2,0.0,0
2023-04-12 22:00:00,6.6,0.0,33.5,-0.0,60.5,0.0,0
2023-04-12 23:00:00,6.4,0.0,33.3,-0.3,58.3,0.0,0
2023-04-13 00:00:00,6.1,0.0,31.0,-0.3,57.6,0.0,0
2023-04-13 01:00:00,5.9,0.0,29.9,-0.3,54.0,0.0,0
2023-04-13 02:00:00,5.8,0.0,30.7,-0.5,52.9,0.0,0
2023-04-13 03:00:00,5.6,0.0,29.2,-0.6,52.9,0.0,0
2023-04-13 04:00:00,5.3,0.0,28.2,-0.9,50.4,0.0,0
2023-04-13 05:00:00,4.9,0.0,28.7,-1.4,49.0,0.0,0
2023-04-13 06:00:00,4.5,0.0,28.5,-1.8,49.7,0.0,0
2023-04-13 07:00:00,4.4,0.0,28.0,-1.8,49.3,0.0,0
2023-04-13 08:00:00,5.1,0.0,27.9,-0.9,48.2,60.0,0
2023-04-13 09:00:00,6.9,0.0,28.8,0.8,57.2,60.0,0
2023-04-13 10:00:00,7.9,0.0,28.2,2.0,51.8,60.0,0
2023-04-13 11:00:00,9.6,0.0,30.7,3.3,54.4,60.0,0
2023-04-13 12:00:00,10.2,0.1,28.2,4.3,55.4,60.0,0
2023-04-13 13:00:00,10.8,0.1,27.5,5.3,52.9,60.0,0
2023-04-13 14:00:00,11.5,0.0,26.7,6.4,52.6,60.0,0
2023-04-13 15:00:00,11.8,0.0,24.5,7.2,50.8,60.0,0
2023-04-13 16:00:00,11.8,0.1,22.7,7.1,46.8,60.0,0
2023-04-13 17:00:00,10.4,0.2,21.1,5.6,43.6,60.0,0
2023-04-13 18:00:00,10.3,0.0,20.1,5.5,38.2,60.0,0
2023-04-13 19:00:00,9.2,0.0,15.0,5.4,36.7,60.0,0
2023-04-13 20:00:00,8.0,0.0,10.6,4.9,25.2,34.9745,0
2023-04-13 21:00:00,6.6,0.0,11.6,3.2,19.1,0.0,0
2023-04-13 22:00:00,6.0,0.0,10.6,2.7,19.1,0.0,0
2023-04-13 23:00:00,5.5,0.0,10.6,2.1,17.6,0.0,0
2023-04-14 00:00:00,5.0,0.0,10.8,1.5,18.0,0.0,0
2023-04-14 01:00:00,4.1,0.0,6.1,1.4,17.6,0.0,0
2023-04-14 02:00:00,3.6,0.0,6.1,0.9,8.3,0.0,0
2023-04-14 03:00:00,2.5,0.0,7.6,-0.6,9.4,0.0,0
2023-04-14 04:00:00,2.0,0.0,7.3,-1.1,9.4,0.0,0
2023-04-14 05:00:00,2.5,0.0,4.8,-0.2,9.0,0.0,0
2023-04-14 06:00:00,2.7,0.0,5.5,0.0,8.3,0.0,0
2023-04-14 07:00:00,2.6,0.0,5.9,-0.2,9.4,0.0,0
2023-04-14 08:00:00,4.0,0.0,7.9,1.0,14.4,60.0,0
2023-04-14 09:00:00,6.0,0.0,6.8,3.5,15.8,60.0,0
2023-04-14 10:00:00,8.2,0.0,6.9,5.8,17.3,60.0,0
2023-04-14 11:00:00,9.7,0.1,8.9,6.6,20.9,60.0,0
2023-04-14 12:00:00,10.7,0.1,8.4,8.1,20.9,60.0,0
2023-04-14 13:00:00,11.3,0.3,8.4,8.6,23.8,60.0,0
2023-04-14 14:00:00,11.8,0.4,9.2,9.4,24.1,60.0,0
2023-04-14 15:00:00,11.8,0.0,7.6,9.6,23.8,60.0,0
2023-04-14 16:00:00,11.9,0.0,8.5,9.0,22.0,60.0,0
2023-04-14 17:00:00,12.0,0.0,11.1,8.8,26.6,60.0,0
2023-04-14 18:00:00,9.4,1.1,20.7,5.0,37.8,60.0,0
2023-04-14 19:00:00,9.1,0.2,10.9,6.4,37.4,60.0,0
2023-04-14 20:00:00,8.6,0.0,13.0,5.6,22.0,60.0,0
2023-04-14 21:00:00,7.7,0.0,13.7,4.5,23.0,0.0,0
2023-04-14 22:00:00,6.9,0.0,14.8,3.3,24.8,0.0,0
2023-04-14 23:00:00,6.2,0.0,15.3,2.4,25.9,0.0,0
2023-04-15 00:00:00,5.6,0.0,14.8,1.9,25.6,0.0,0
